pattern_id,predicate,sup,card_class,acc_exact_match%,acc_edit_sim%,acc_jaccard_sim%,acc_rouge_l%,acc_bleu%,acc_bert_cosine%,n_q
P1,starring,60547,few,0.4499999999999999,0.475,2.35,1.25,0.625,2.625,4000
P1,starring,60547,many,0.0,0.0,0.0,0.0,0.0,0.0,9
P1,starring,60547,single,11.8801652892562,12.112603305785123,13.274793388429751,12.680785123966942,0.4390495867768595,12.732438016528928,3872
P10,narrator,1897,few,0.0,0.0,0.904977375565611,0.0,0.0,0.904977375565611,221
P10,narrator,1897,many,0.0,0.0,0.0,0.0,0.0,0.0,11
P10,narrator,1897,single,7.181467181467181,7.4131274131274125,8.108108108108109,8.03088803088803,0.3861003861003861,7.7992277992278,1295
P11,showJudge,886,few,0.0,0.4524886877828055,3.619909502262444,2.7149321266968327,0.4524886877828055,3.619909502262444,221
P11,showJudge,886,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P11,showJudge,886,single,4.932735426008969,5.829596412556054,5.381165919282512,4.932735426008969,0.4484304932735426,5.381165919282512,223
P11,storyEditor,27,few,0.0,0.0,0.0,0.0,0.0,0.0,108
P11,storyEditor,27,many,0.0,0.0,0.0,0.0,0.0,0.0,115
P11,storyEditor,27,single,1.7937219730941705,2.690582959641256,2.242152466367713,1.7937219730941705,0.0,2.242152466367713,223
P12,creativeDirector,192,few,0.0,0.0,0.0,0.0,0.0,0.0,9
P12,creativeDirector,192,many,0.0,0.0,0.0,0.0,0.0,0.0,1
P12,creativeDirector,192,single,2.366863905325444,2.366863905325444,2.9585798816568047,2.9585798816568047,0.0,2.366863905325444,169
P2,director,8321,few,1.3380909901873328,1.5165031222123104,2.5869759143621764,2.140945584299732,1.3380909901873328,3.9250669045495097,1121
P2,director,8321,many,0.0,0.0,0.0,0.0,0.0,0.0,5
P2,director,8321,single,11.05,11.35,12.975,12.95,0.925,11.875,4000
P3,executiveProducer,7193,few,2.9197080291970803,3.041362530413626,5.048661800486618,4.744525547445255,3.345498783454988,6.690997566909976,1644
P3,executiveProducer,7193,many,0.0,0.0,0.0,0.0,0.0,0.0,14
P3,executiveProducer,7193,single,7.729975515914656,8.00979363413781,9.44386149003148,8.429520811472543,0.4547044421126268,8.709338929695697,2859
P4,presenter,6955,few,1.188707280832095,1.411589895988113,2.37741456166419,2.1545319465081723,1.411589895988113,2.8974739970282317,1346
P4,presenter,6955,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P4,presenter,6955,single,18.82232811436351,19.162695711368276,20.89857045609258,20.456092579986382,0.2382573179033356,20.047651463580667,2938
P5,creator,6755,few,7.18232044198895,8.47145488029466,15.009208103130756,11.694290976058932,7.642725598526703,19.79742173112339,1086
P5,creator,6755,many,0.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333,6
P5,creator,6755,single,18.55,18.95,21.4,20.7,1.7500000000000002,20.125,4000
P6,voice,6364,few,0.0,0.0,1.0619469026548671,0.0884955752212389,0.0,1.415929203539823,1130
P6,voice,6364,many,0.0,0.0,0.0,0.0,0.0,0.0,6
P6,voice,6364,single,6.181818181818182,6.181818181818182,6.545454545454546,6.545454545454546,0.3636363636363636,6.181818181818182,275
P7,producer,4764,few,2.6097271648873073,2.7283511269276395,4.6263345195729535,3.6773428232502967,2.7283511269276395,6.168446026097272,843
P7,producer,4764,many,0.0,0.0,0.0,0.0,0.0,0.0,3
P7,producer,4764,single,4.866946778711485,5.007002801120448,5.952380952380952,5.777310924369748,0.3851540616246499,5.217086834733894,2856
P8,author,4612,few,0.6265664160401002,0.6265664160401002,2.255639097744361,1.7543859649122806,1.0025062656641603,3.007518796992481,798
P8,author,4612,many,0.0,0.0,0.0,0.0,0.0,0.0,4
P8,author,4612,single,7.351746547522339,7.473598700243704,8.935824532900082,8.651502843216898,0.6498781478472786,7.757920389926888,2462
P9,composer,2771,few,0.7604562737642585,0.7604562737642585,2.2813688212927756,1.520912547528517,1.1406844106463878,2.6615969581749046,263
P9,composer,2771,many,0.0,0.0,0.0,0.0,0.0,0.0,2
P9,composer,2771,single,6.604651162790698,6.6976744186046515,6.790697674418604,6.837209302325581,0.1395348837209302,6.6976744186046515,2150
